prices,market_caps,total_volumes,timestamp,token_id,normalized_prices
0.0006086353230273665,36983.91757388803,1543.2735592589704,2023-06-27,gitcoin,0.21086151475050444
0.0006059888425407578,36801.27310018307,1310.8117189684135,2023-06-28,gitcoin,0.20994464242474412
0.0005831354508758341,35551.63263748989,1548.3287389465527,2023-06-29,gitcoin,0.2020270921260151
0.0005920591947445818,36189.22027523963,1216.37506787475,2023-06-30,gitcoin,0.20511872036088352
0.0005960896883913183,36174.56698828143,1957.7302871400357,2023-07-01,gitcoin,0.20651508360729492
0.0005955315478893021,36176.54883727938,1394.8121982837338,2023-07-02,gitcoin,0.20632171600727897
0.0005906697113263726,35818.511741076,1552.9461901616216,2023-07-03,gitcoin,0.20463733427105396
0.0006033953534679085,36761.372147110495,1540.2169934019048,2023-07-04,gitcoin,0.20904612895748473
0.0006075170804348815,37048.770316600385,1747.728375478003,2023-07-05,gitcoin,0.21047409995877484
0.0005785140952856955,35083.897275860014,1802.4133479547609,2023-07-06,gitcoin,0.20042602494659095
0.000554203641782155,33869.21107523961,1889.1715479350466,2023-07-07,gitcoin,0.1920036760357017
0.0005283872718906048,31990.215011913697,1798.5296331956233,2023-07-08,gitcoin,0.1830596028695
0.0004938990656498722,30016.447049766553,2097.610749392793,2023-07-09,gitcoin,0.1711111747487389
0.00047665531356446225,28785.01989148875,1905.5714085417742,2023-07-10,gitcoin,0.16513708230430776
0.0004925607719830211,30091.71912323654,2526.531036278106,2023-07-11,gitcoin,0.17064752333204233
0.0004997494583842446,30356.030370768345,2011.1666159738622,2023-07-12,gitcoin,0.17313804145722875
0.0005024498456026497,30627.71574478634,1540.9998398933076,2023-07-13,gitcoin,0.17407358975313367
0.0005352427129140593,32579.797368217194,2321.7795621449386,2023-07-14,gitcoin,0.18543466823918336
0.000558412584063628,33602.52272047809,2124.1871778966606,2023-07-15,gitcoin,0.1934618627550567
0.0005508285141575881,33536.708167489436,1898.4897731541082,2023-07-16,gitcoin,0.19083436413994695
0.0005305877719032838,32217.912138010433,1890.1150465066776,2023-07-17,gitcoin,0.18382196540142476
